731	Richard J. Daley	Children	John P. Daley	Section	2.1	John P. Daley	exact	Daley met Eleanor "Sis" Guilfoyle at a local ball game. He courted "Sis" for six years, during which time he finished law school and was established in his legal profession. They were married on June 17, 1936, and lived in a modest brick bungalow at 3536 South Lowe Avenue in the heavily Irish-American neighborhood of Bridgeport, just blocks from his birthplace. They had three daughters and four sons, in that order. Their eldest son, Richard M. Daley, was elected mayor of Chicago in 1989, and served in that position until his retirement in 2011. The youngest son, William M. Daley, served as White House Chief of Staff under President Barack Obama and as US Secretary of Commerce under President Bill Clinton. Another son, John P. Daley	http://nif.dbpedia.org/wiki/en/Richard_J._Daley?dbpv=2016-10&nif=phrase&char=5981,5994
732	Pattie Mallette	Children	Justin Bieber	Section	3	Justin Bieber	exact	Film and television appearances  *  2011: Biebermania! (documentary) – as herself  *  2011: Justin Bieber: Never Say Never (documentary) – as herself  *  2012: Today Show (television series) – as herself  *  2012: Weekend Today (television series) – as herself  *  2012: Huckabee (television series) – as herself  *  2012: The Hour (television series) – as herself  *  2013: Justin Bieber's Believe - as herself  *  2015: "Comedy Central Roast of Justin Bieber	http://nif.dbpedia.org/wiki/en/Pattie_Mallette?dbpv=2016-10&nif=phrase&char=4433,4446
732	Pattie Mallette	Children	Justin Bieber	Section	3	Justin Bieber's Believe	partial	Film and television appearances  *  2011: Biebermania! (documentary) – as herself  *  2011: Justin Bieber: Never Say Never (documentary) – as herself  *  2012: Today Show (television series) – as herself  *  2012: Weekend Today (television series) – as herself  *  2012: Huckabee (television series) – as herself  *  2012: The Hour (television series) – as herself  *  2013: Justin Bieber's Believe	http://nif.dbpedia.org/wiki/en/Pattie_Mallette?dbpv=2016-10&nif=phrase&char=4361,4384
732	Pattie Mallette	Children	Justin Bieber	Section	3	Justin Bieber: Never Say Never	partial	Film and television appearances  *  2011: Biebermania! (documentary) – as herself  *  2011: Justin Bieber: Never Say Never	http://nif.dbpedia.org/wiki/en/Pattie_Mallette?dbpv=2016-10&nif=phrase&char=4078,4108
732	Pattie Mallette	Children	Justin Bieber	Abstract	0	Justin Bieber	exact	Patricia "Pattie" Mallette (born April 2, 1975) is a Canadian author and film producer. She is the mother of Canadian international pop star Justin Bieber	http://nif.dbpedia.org/wiki/en/Pattie_Mallette?dbpv=2016-10&nif=phrase&char=141,154
733	Theodore Roosevelt	Children	Kermit Roosevelt	Section	11.3	Kermit Roosevelt	exact	In March 1909, shortly after the end of his presidency, Roosevelt left New York for the Smithsonian-Roosevelt African Expedition, a safari in east and central Africa outfitted by the Smithsonian Institution. Roosevelt's party landed in Mombasa, British East Africa (now Kenya), traveled to the Belgian Congo (now Democratic Republic of the Congo), before following the Nile to Khartoum in modern Sudan. Financed by Andrew Carnegie and by his own writings, Roosevelt's party hunted for specimens for the Smithsonian Institution and for the American Museum of Natural History in New York. The group, led by the legendary hunter-tracker RJ Cunninghame, included scientists from the Smithsonian, and was joined from time to time by Frederick Selous, the famous big game hunter and explorer. Among other items, Roosevelt brought with him four tons of salt for preserving animal hides, a lucky rabbit's foot given to him by boxer John L. Sullivan, a Holland & Holland double rifle in .500/450 donated by a group of 56 admiring Britons, a Winchester 1895 rifle in .405 Winchester, an Army (M1903) Springfield in .30-06 caliber stocked and sighted for him, a Fox No. 12 shotgun, and the famous Pigskin Library, a collection of classics bound in pig leather and transported in a single reinforced trunk. Participants on the expedition included Kermit Roosevelt	http://nif.dbpedia.org/wiki/en/Theodore_Roosevelt?dbpv=2016-10&nif=phrase&char=65416,65432
734	Rick Wakeman	Children	Adam Wakeman	Section	2.6	Adam Wakeman	exact	In 1993, Wakeman embarked on a world tour with his son Adam Wakeman	http://nif.dbpedia.org/wiki/en/Rick_Wakeman?dbpv=2016-10&nif=phrase&char=30443,30455
734	Rick Wakeman	Children	Adam Wakeman	Section	2.7	Adam Wakeman	exact	In February 2000, Wakeman began his An Evening with Rick Wakeman tour of the UK, playing keyboards and piano on tracks spanning his entire career. In September that year, he accepted an invitation to perform a series of concerts in South America with the English Rock Ensemble following a renewed interest in progressive rock there. He recruited Fernandez, Damian Wilson on vocals, Adam Wakeman	http://nif.dbpedia.org/wiki/en/Rick_Wakeman?dbpv=2016-10&nif=phrase&char=32346,32358
735	John G. Schmitz	Children	Mary Kay Letourneau	Section	7	Mary Kay Letourneau	exact	 *  "I wished to identify with the moderate wing of the Republican Party in Orange County." – on joining the ultra-conservative John Birch Society.  *  "I lost the presidency by a mere 44 million votes." – on his 1972 run as the American Independent Party nominee.  *  "I have no objection to President [Richard] Nixon going to China. I just object to his coming back."  *  "Jews are like everybody else, only more so."  *  Cf. "[A] secret Communist looks and acts just like anybody else, only more so..." – Robert Welch, The Blue Book of the John Birch Society (1961), Section 4.  *  "I may not be Hispanic, but I'm close. I'm Catholic with a mustache."  *  "Martin Luther King, Jr. is a notorious liar."  *  "I would have voted for a three-tier system—have one school that the blacks could go to, one school that all the whites could go to, and those who want to mix go to a third school."  *  "A Communist operation" – in reference to the 1965 Watts riots.  *  "A good military coup might be the best we could hope for if President [Ronald] Reagan's policies are not successful. A lot of people can't imagine anything like that happening in our country. These same people could never imagine themselves stealing to stay alive."  *  "I apologize to Gloria Allred and to all others who may have been wrongly characterized, hurt or harmed in any way by these statements. Based upon my relationships with Gloria Allred, her husband and her family, I have never considered her to be, and recognize that she is not, a 'slick, butch lawyeress. – in a statement to settle Allred's $10 million defamation suit against him.  *  "Hello, all you commies. I want to deny the rumors that I have been attending candidates' school in Chile or Argentina." – greeting reporters as he announced his 1982 candidacy for the U.S. Senate.  *  "I ought to get the Right to Life man-of-the-year award for this." – upon the revelation of his having two children with his former student and mistress, Carla Stuckle.  *  "I do not and will not support him financially. It is her [Carla Stuckle's] responsibility to take care of him." – to the investigating police officer, in reference to his son by his mistress, Carla Stuckle (neither did Schmitz financially support or help to raise his daughter by Stuckle).  *  "I don't talk to reporters anymore." – to a reporter who discovered him selling knickknacks in a Washington, D.C., shop in 1994.  *  "No one has used the argument that statutory rape—at least according to the Blackstone [sic] [law] dictionary—was solely a crime that a man could commit. It would seem to me that it became a woman's crime when you had this political egalitarianism which has led to Washington state's having an equal-rights amendment, although it was rejected by the United States. That makes this a very political case. I was one of the leading opponents of the Equal Rights Amendment when I was in the Congress, if not the leading opponent." – in response to the statutory rape charges against his daughter, Mary Kay Letourneau	http://nif.dbpedia.org/wiki/en/John_G._Schmitz?dbpv=2016-10&nif=phrase&char=12975,12994
738	Jack Watling	Children	Giles Watling	Section	5	Giles Watling	exact	Watling was married to former actress Patricia Hicks. He was the father of actresses Dilys Watling and Deborah Watling (who played the Second Doctor's companion Victoria Waterfield), the actor Giles Watling	http://nif.dbpedia.org/wiki/en/Jack_Watling?dbpv=2016-10&nif=phrase&char=2060,2073
741	Devdas Gandhi	Children	Ramchandra Gandhi	Abstract	0	Ramchandra Gandhi	exact	Devdas fell in love with Lakshmi, the daughter of C. Rajagopalachari, Devdas's father's associate in the Indian independence struggle. Due to Lakshmi's age at that time – she was only fifteen, whereas Devdas was twenty eight years – both Devdas's father and Rajaji asked the couple to wait for five years without seeing each other. After five years had passed, they were married with their fathers' permissions in 1933. Devdas and Lakshmi had four children, Rajmohan Gandhi, Gopalkrishna Gandhi, Ramchandra Gandhi	http://nif.dbpedia.org/wiki/en/Devdas_Gandhi?dbpv=2016-10&nif=phrase&char=835,852
742	John G. Schmitz	Children	Joseph E. Schmitz	Section	6	Joseph E. Schmitz	exact	 *  John P. Schmitz (son): Deputy Counsel to the Vice President (George H. W. Bush) during Reagan administration; Deputy Counsel to the President, George H. W. Bush administration.  *  Joseph E. Schmitz	http://nif.dbpedia.org/wiki/en/John_G._Schmitz?dbpv=2016-10&nif=phrase&char=9189,9207
745	Clint Eastwood	Children	Kyle Eastwood	Section	3.1	Kyle Eastwood	exact	According to biographer Patrick McGilligan, Eastwood had many other affairs, including with co-stars Inger Stevens (Hang 'Em High), Jean Seberg (Paint Your Wagon) and Jo Ann Harris (The Beguiled), as well as actresses Jill Banner, Catherine Deneuve, and Susan St. James, columnist Bridget Byrne, competitive swimmer Anita Lhoest, and singer Keely Smith during his marriage to Johnson, who, after a trial separation and lingering bout of hepatitis in the mid-1960s, expressed her desire to reconcile and start a family. They had two children together: Kyle Eastwood	http://nif.dbpedia.org/wiki/en/Clint_Eastwood?dbpv=2016-10&nif=phrase&char=58241,58254
746	Robert Peel	Children	Sir Robert Peel, 3rd Baronet	Section	8	Sir Robert Peel, 3rd Baronet	exact	Peel married Julia, youngest daughter of General Sir John Floyd, 1st Baronet, in 1820. They had five sons and two daughters. Four of his sons gained distinction in their own right. His eldest son Sir Robert Peel, 3rd Baronet	http://nif.dbpedia.org/wiki/en/Robert_Peel?dbpv=2016-10&nif=phrase&char=19136,19164
747	Zbigniew Brzezinski	Children	Mika Brzezinski	Abstract	0	Mika Brzezinski	exact	Brzezinski is currently Robert E. Osgood Professor of American Foreign Policy at Johns Hopkins University's School of Advanced International Studies, a scholar at the Center for Strategic and International Studies, and a member of various boards and councils. He appears frequently as an expert on the PBS program The NewsHour with Jim Lehrer, ABC News' This Week with Christiane Amanpour, and on MSNBC's Morning Joe, where his daughter, Mika Brzezinski	http://nif.dbpedia.org/wiki/en/Zbigniew_Brzezinski?dbpv=2016-10&nif=phrase&char=1690,1705
747	Zbigniew Brzezinski	Children	Mika Brzezinski	Section	1.6	Mika Brzezinski	exact	Brzezinski is married to Czech-American sculptor Emilie Benes (grand-niece of the second Czechoslovak president, Edvard Beneš), with whom he has three children. His son, Mark Brzezinski (b. 1965), a lawyer who served on President Clinton's National Security Council as an expert on Russia and Southeastern Europe and who was a partner in McGuire Woods LLP, served as the US ambassador to Sweden (November 24, 2011 to July 1, 2015). His daughter, Mika Brzezinski	http://nif.dbpedia.org/wiki/en/Zbigniew_Brzezinski?dbpv=2016-10&nif=phrase&char=21608,21623
749	Sikkil Sisters – Kunjumani & Neela	Children	Sikkil Mala Chandrasekar	Section	2	Sikkil Mala Chandrasekar	exact	 * Carnatic Music  * Sikkil Mala Chandrasekar	http://nif.dbpedia.org/wiki/en/Sikkil_Sisters_–_Kunjumani_&_Neela?dbpv=2016-10&nif=phrase&char=1405,1429
749	Sikkil Sisters – Kunjumani & Neela	Children	Sikkil Mala Chandrasekar	Abstract	0	Sikkil Mala Chandrasekar	exact	Sikkil Kunjumani died on November 13, 2010, in Chennai, aged 83 and her sister is alive. Sikkil Mala Chandrasekar	http://nif.dbpedia.org/wiki/en/Sikkil_Sisters_–_Kunjumani_&_Neela?dbpv=2016-10&nif=phrase&char=1016,1040
750	Thomas Robertson (Nova Scotia politician)	Children	Wishart McLea Robertson	Abstract	0	Wishart McLea Robertson	exact	His son, Wishart McLea Robertson	http://nif.dbpedia.org/wiki/en/Thomas_Robertson_(Nova_Scotia_politician)?dbpv=2016-10&nif=phrase&char=1115,1138
754	Kristine Kochanski	Children	Dave Lister	Section	1.1.1	Dave Lister	exact	Kochanski (played by Clare Grogan) briefly appears in "The End" (1988). Later in the episode, after Dave Lister	http://nif.dbpedia.org/wiki/en/Kristine_Kochanski?dbpv=2016-10&nif=phrase&char=599,610
760	Catherine Deneuve	Children	Christian Vadim	Section	6	Christian Vadim	exact	Deneuve has two children: actor Christian Vadim	http://nif.dbpedia.org/wiki/en/Catherine_Deneuve?dbpv=2016-10&nif=phrase&char=10220,10235
761	Freddie Prinze	Children	Freddie Prinze Jr.	Abstract	0	Freddie Prinze Jr.	exact	Freddie James Prinze (born Frederick Karl Pruetzel; June 22, 1954 – January 29, 1977) was an American actor and stand-up comedian. Prinze was the star of 1970s NBC-TV sitcom Chico and the Man. He is the father of the actor Freddie Prinze Jr.	http://nif.dbpedia.org/wiki/en/Freddie_Prinze?dbpv=2016-10&nif=phrase&char=223,241
761	Freddie Prinze	Children	Freddie Prinze Jr.	Section	4	Freddie Prinze Jr.	exact	His son, actor Freddie Prinze Jr.	http://nif.dbpedia.org/wiki/en/Freddie_Prinze?dbpv=2016-10&nif=phrase&char=4725,4743
761	Freddie Prinze	Children	Freddie Prinze Jr.	Section	2	Freddie Prinze Jr.	exact	Becoming wealthy, Prinze took martial arts lessons from Robert Wall, a student of Bruce Lee, who appeared in Enter the Dragon and Return of the Dragon. Soon after, Wall became godfather to Prinze's newborn son Freddie Prinze Jr.	http://nif.dbpedia.org/wiki/en/Freddie_Prinze?dbpv=2016-10&nif=phrase&char=3116,3134
761	Freddie Prinze	Children	Freddie Prinze Jr.	Section	3	Freddie Prinze Jr.	exact	Prinze married Katherine (Kathy) Elaine (Barber) Cochran on October 13, 1975, with whom he had one son, Freddie Prinze Jr.	http://nif.dbpedia.org/wiki/en/Freddie_Prinze?dbpv=2016-10&nif=phrase&char=3410,3428
764	Joanna Moore	Children	Tatum O'Neal	Section	5	Tatum O'Neal	exact	Moore's grandson Kevin McEnroe (son of Tatum O'Neal	http://nif.dbpedia.org/wiki/en/Joanna_Moore?dbpv=2016-10&nif=phrase&char=6806,6818
764	Joanna Moore	Children	Tatum O'Neal	Abstract	0	Tatum O'Neal	exact	She was married to actor Ryan O'Neal from 1963 to 1967, with whom she had two children: Griffin and Tatum O'Neal	http://nif.dbpedia.org/wiki/en/Joanna_Moore?dbpv=2016-10&nif=phrase&char=879,891
764	Joanna Moore	Children	Tatum O'Neal	Section	4	Tatum O'Neal	exact	In 1996, Moore, a long-time smoker, was diagnosed with lung cancer. On November 22, 1997, she died from the disease. Her daughter, Tatum O'Neal	http://nif.dbpedia.org/wiki/en/Joanna_Moore?dbpv=2016-10&nif=phrase&char=6520,6532
765	Robert A. Lovett	Children	Robert S. Lovett	Section	1	Robert S. Lovett	exact	Lovett was born on September 14, 1895 in Huntsville, Texas, to Robert S. Lovett	http://nif.dbpedia.org/wiki/en/Robert_A._Lovett?dbpv=2016-10&nif=phrase&char=533,549
